company_id,year,net_profit,previous_profit,profit_growth_pct
MOTHERSON,2023.0,1670.0,1182.0,41.28595600676819
MOTHERSON,2024.0,3020.0,1670.0,80.83832335329342
MOTHERSON,,4123.0,3020.0,36.52317880794702
NAUKRI,2013.0,76.0,,
NAUKRI,2014.0,60.0,76.0,-21.052631578947366
NAUKRI,2015.0,-14.0,60.0,-123.33333333333334
NAUKRI,2016.0,118.0,-14.0,-942.8571428571429
NAUKRI,2017.0,-43.0,118.0,-136.44067796610167
NAUKRI,2018.0,501.0,-43.0,-1265.1162790697674
NAUKRI,2019.0,592.0,501.0,18.163672654690618
NAUKRI,2020.0,-246.0,592.0,-141.55405405405406
NAUKRI,2021.0,1418.0,-246.0,-676.4227642276423
NAUKRI,2022.0,12882.0,1418.0,808.4626234132581
NAUKRI,2023.0,-70.0,12882.0,-100.54339388293742
NAUKRI,2024.0,595.0,-70.0,-950.0
NAUKRI,,551.0,595.0,-7.394957983193278
NESTLEIND,2013.0,1117.0,,
NESTLEIND,2014.0,1185.0,1117.0,6.087735004476276
NESTLEIND,2015.0,563.0,1185.0,-52.48945147679325
NESTLEIND,2016.0,1001.0,563.0,77.797513321492
NESTLEIND,2017.0,1225.0,1001.0,22.377622377622377
NESTLEIND,2018.0,1607.0,1225.0,31.183673469387756
NESTLEIND,2019.0,1968.0,1607.0,22.464219041692594
NESTLEIND,2020.0,2082.0,1968.0,5.7926829268292686
NESTLEIND,2021.0,2118.0,2082.0,1.729106628242075
NESTLEIND,2022.0,2391.0,2118.0,12.889518413597735
NESTLEIND,2023.0,2999.0,2391.0,25.428690924299456
NESTLEIND,2024.0,3933.0,2999.0,31.14371457152384
NESTLEIND,,3323.0,3933.0,-15.50978896516654
NHPC,2013.0,2873.0,,
NHPC,2014.0,1633.0,2873.0,-43.16045945005221
NHPC,2015.0,2798.0,1633.0,71.3410900183711
NHPC,2016.0,2365.0,2798.0,-15.475339528234452
NHPC,2017.0,3480.0,2365.0,47.14587737843552
NHPC,2018.0,2785.0,3480.0,-19.97126436781609
NHPC,2019.0,2836.0,2785.0,1.8312387791741473
NHPC,2020.0,3345.0,2836.0,17.947813822284907
NHPC,2021.0,3600.0,3345.0,7.623318385650224
NHPC,2022.0,3774.0,3600.0,4.833333333333333
NHPC,2023.0,4261.0,3774.0,12.904080551139375
NHPC,2024.0,4028.0,4261.0,-5.468199953062661
NHPC,,3417.0,4028.0,-15.168818272095333
NTPC,2013.0,12586.0,,
NTPC,2014.0,11403.0,12586.0,-9.399332591768632
NTPC,2015.0,9992.0,11403.0,-12.373936683328948
NTPC,2016.0,10781.0,9992.0,7.896317053642914
NTPC,2017.0,10714.0,10781.0,-0.6214636861144606
NTPC,2018.0,10502.0,10714.0,-1.9787194325182005
NTPC,2019.0,14034.0,10502.0,33.631689202056755
NTPC,2020.0,11902.0,14034.0,-15.191677354995011
NTPC,2021.0,14969.0,11902.0,25.768778356578725
NTPC,2022.0,16960.0,14969.0,13.300821698176229
NTPC,2023.0,17121.0,16960.0,0.9492924528301886
NTPC,2024.0,21332.0,17121.0,24.595525962268557
NTPC,,22546.0,21332.0,5.690980686292893
ONGC,2013.0,23994.0,,
ONGC,2014.0,26665.0,23994.0,11.131949654080186
ONGC,2015.0,17703.0,26665.0,-33.6096006000375
ONGC,2016.0,13102.0,17703.0,-25.98994520702706
ONGC,2017.0,29169.0,13102.0,122.63013280415205
ONGC,2018.0,26068.0,29169.0,-10.631149508039357
ONGC,2019.0,33938.0,26068.0,30.190271597360745
ONGC,2020.0,11456.0,33938.0,-66.24432789203843
ONGC,2021.0,21360.0,11456.0,86.45251396648045
ONGC,2022.0,49294.0,21360.0,130.77715355805245
ONGC,2023.0,32778.0,49294.0,-33.50509189759403
ONGC,2024.0,57101.0,32778.0,74.20525962535848
ONGC,,42320.0,57101.0,-25.88571128351517
PFC,2013.0,4438.0,,
PFC,2014.0,5462.0,4438.0,23.073456511942318
PFC,2015.0,6004.0,5462.0,9.92310508971073
PFC,2016.0,6184.0,6004.0,2.9980013324450367
PFC,2017.0,2236.0,6184.0,-63.842173350582144
PFC,2018.0,8797.0,2236.0,293.4257602862254
PFC,2019.0,12640.0,8797.0,43.68534727748096
PFC,2020.0,9477.0,12640.0,-25.02373417721519
PFC,2021.0,15716.0,9477.0,65.83306953677324
PFC,2022.0,18768.0,15716.0,19.419699669127006
PFC,2023.0,21179.0,18768.0,12.846334185848251
PFC,2024.0,26461.0,21179.0,24.939798857358706
PFC,,28248.0,26461.0,6.753335096935112
PIDILITIND,2013.0,424.0,,
PIDILITIND,2014.0,450.0,424.0,6.132075471698113
PIDILITIND,2015.0,514.0,450.0,14.222222222222221
PIDILITIND,2016.0,807.0,514.0,57.003891050583654
PIDILITIND,2017.0,863.0,807.0,6.939281288723668
PIDILITIND,2018.0,966.0,863.0,11.935110081112398
PIDILITIND,2019.0,928.0,966.0,-3.9337474120082816
PIDILITIND,2020.0,1122.0,928.0,20.905172413793103
PIDILITIND,2021.0,1126.0,1122.0,0.35650623885918004
PIDILITIND,2022.0,1207.0,1126.0,7.193605683836591
PIDILITIND,2023.0,1289.0,1207.0,6.793703396851698
PIDILITIND,2024.0,1747.0,1289.0,35.53141970519783
PIDILITIND,,1973.0,1747.0,12.936462507155122
PNB,2013.0,5020.0,,
PNB,2014.0,3674.0,5020.0,-26.812749003984067
PNB,2015.0,3525.0,3674.0,-4.055525313010342
PNB,2016.0,-3510.0,3525.0,-199.5744680851064
PNB,2017.0,1239.0,-3510.0,-135.2991452991453
PNB,2018.0,-12111.0,1239.0,-1077.4818401937046
PNB,2019.0,-9550.0,-12111.0,-21.146065560234497
PNB,2020.0,485.0,-9550.0,-105.07853403141361
PNB,2021.0,2695.0,485.0,455.6701030927835
PNB,2022.0,3908.0,2695.0,45.009276437847866
PNB,2023.0,3359.0,3908.0,-14.048106448311156
PNB,2024.0,9157.0,3359.0,172.61089610002978
PNB,,14535.0,9157.0,58.73102544501474
POWERGRID,2013.0,4313.0,,
POWERGRID,2014.0,4548.0,4313.0,5.4486436355205194
POWERGRID,2015.0,5046.0,4548.0,10.949868073878628
POWERGRID,2016.0,5959.0,5046.0,18.093539437177963
POWERGRID,2017.0,7451.0,5959.0,25.037758013089444
POWERGRID,2018.0,8204.0,7451.0,10.106026036773587
POWERGRID,2019.0,10034.0,8204.0,22.306192101413945
POWERGRID,2020.0,11059.0,10034.0,10.215268088499103
POWERGRID,2021.0,12036.0,11059.0,8.834433493082557
POWERGRID,2022.0,16824.0,12036.0,39.780658025922236
POWERGRID,2023.0,15420.0,16824.0,-8.345221112696148
POWERGRID,2024.0,15573.0,15420.0,0.9922178988326847
POWERGRID,,15712.0,15573.0,0.8925704745392667
RECLTD,2013.0,3833.0,,
RECLTD,2014.0,4741.0,3833.0,23.689016436211844
RECLTD,2015.0,5344.0,4741.0,12.718835688673275
RECLTD,2016.0,5691.0,5344.0,6.493263473053893
RECLTD,2017.0,6313.0,5691.0,10.929537866807241
RECLTD,2018.0,4451.0,6313.0,-29.494693489624584
RECLTD,2019.0,5741.0,4451.0,28.98225117951022
RECLTD,2020.0,4972.0,5741.0,-13.394878940951054
RECLTD,2021.0,8378.0,4972.0,68.50362027353178
RECLTD,2022.0,10036.0,8378.0,19.789925996657914
RECLTD,2023.0,11167.0,10036.0,11.26943005181347
RECLTD,2024.0,14145.0,11167.0,26.667860660875796
RECLTD,,14885.0,14145.0,5.231530576175327
RELIANCE,2013.0,20886.0,,
RELIANCE,2014.0,22548.0,20886.0,7.957483481758115
RELIANCE,2015.0,23640.0,22548.0,4.843001596593933
RELIANCE,2016.0,29861.0,23640.0,26.315566835871408
RELIANCE,2017.0,29833.0,29861.0,-0.09376779076387261
RELIANCE,2018.0,36080.0,29833.0,20.939898769818658
RELIANCE,2019.0,39837.0,36080.0,10.412971175166296
RELIANCE,2020.0,39880.0,39837.0,0.10793985490875316
RELIANCE,2021.0,53739.0,39880.0,34.75175526579739
RELIANCE,2022.0,67845.0,53739.0,26.24909283760398
RELIANCE,2023.0,74088.0,67845.0,9.201857174441743
RELIANCE,2024.0,79020.0,74088.0,6.6569484936831875
RELIANCE,,79941.0,79020.0,1.1655277145026577
SBILIFE,2013.0,630.0,,
SBILIFE,2014.0,728.0,630.0,15.555555555555555
SBILIFE,2015.0,815.0,728.0,11.95054945054945
SBILIFE,2016.0,844.0,815.0,3.5582822085889574
SBILIFE,2017.0,955.0,844.0,13.151658767772512
SBILIFE,2018.0,1150.0,955.0,20.418848167539267
SBILIFE,2019.0,1327.0,1150.0,15.391304347826088
SBILIFE,2020.0,1422.0,1327.0,7.1590052750565185
SBILIFE,2021.0,1456.0,1422.0,2.390998593530239
SBILIFE,2022.0,1506.0,1456.0,3.4340659340659343
SBILIFE,2023.0,1721.0,1506.0,14.276228419654716
SBILIFE,2024.0,1894.0,1721.0,10.052295177222545
SBILIFE,,2411.0,1894.0,27.29672650475185
SBIN,2013.0,18555.0,,
SBIN,2014.0,14807.0,18555.0,-20.199407167879276
SBIN,2015.0,17832.0,14807.0,20.429526575268454
SBIN,2016.0,13019.0,17832.0,-26.990803050695376
SBIN,2017.0,-97.0,13019.0,-100.74506490513863
SBIN,2018.0,-3749.0,-97.0,3764.9484536082477
SBIN,2019.0,3351.0,-3749.0,-189.3838356895172
SBIN,2020.0,21140.0,3351.0,530.8564607579827
SBIN,2021.0,23888.0,21140.0,12.999053926206244
SBIN,2022.0,37183.0,23888.0,55.655559276624246
SBIN,2023.0,57750.0,37183.0,55.3129118145389
SBIN,2024.0,69543.0,57750.0,20.42077922077922
SBIN,,74461.0,69543.0,7.071883582819264
SHREECEM,2013.0,1004.0,,
SHREECEM,2014.0,787.0,1004.0,-21.61354581673307
SHREECEM,2015.0,426.0,787.0,-45.870393900889454
SHREECEM,2016.0,1143.0,426.0,168.30985915492957
SHREECEM,2017.0,1339.0,1143.0,17.14785651793526
SHREECEM,2018.0,1384.0,1339.0,3.3607169529499625
SHREECEM,2019.0,1015.0,1384.0,-26.66184971098266
SHREECEM,2020.0,1544.0,1015.0,52.11822660098522
SHREECEM,2021.0,2337.0,1544.0,51.36010362694301
SHREECEM,2022.0,1269.0,2337.0,-45.699614890885755
SHREECEM,2023.0,2369.0,1269.0,86.68242710795903
SHREECEM,2024.0,1733.0,2369.0,-26.8467707893626
SHREECEM,,1733.0,1733.0,0.0
SHRIRAMFIN,2013.0,1463.0,,
SHRIRAMFIN,2014.0,1358.0,1463.0,-7.177033492822966
SHRIRAMFIN,2015.0,1028.0,1358.0,-24.30044182621502
SHRIRAMFIN,2016.0,1184.0,1028.0,15.17509727626459
SHRIRAMFIN,2017.0,1266.0,1184.0,6.925675675675675
SHRIRAMFIN,2018.0,2549.0,1266.0,101.34281200631912
SHRIRAMFIN,2019.0,2576.0,2549.0,1.0592389172224401
SHRIRAMFIN,2020.0,2512.0,2576.0,-2.484472049689441
SHRIRAMFIN,2021.0,2499.0,2512.0,-0.5175159235668789
SHRIRAMFIN,2022.0,2721.0,2499.0,8.883553421368548
SHRIRAMFIN,2023.0,6020.0,2721.0,121.24219037118706
SHRIRAMFIN,2024.0,7399.0,6020.0,22.906976744186046
SHRIRAMFIN,,9454.0,7399.0,27.774023516691443
SIEMENS,2011.0,868.0,,
SIEMENS,2014.0,603.0,868.0,-30.52995391705069
SIEMENS,2015.0,1174.0,603.0,94.69320066334991
SIEMENS,2016.0,2914.0,1174.0,148.21124361158434
SIEMENS,2017.0,1137.0,2914.0,-60.98146877144818
SIEMENS,2018.0,901.0,1137.0,-20.756376429199648
SIEMENS,2019.0,1099.0,901.0,21.975582685904552
SIEMENS,2020.0,769.0,1099.0,-30.02729754322111
SIEMENS,2021.0,1089.0,769.0,41.612483745123534
SIEMENS,2022.0,1543.0,1089.0,41.68962350780532
SIEMENS,2023.0,1962.0,1543.0,27.154893065456903
SIEMENS,2024.0,2718.0,1962.0,38.53211009174312
SUNPHARMA,2013.0,3469.0,,
SUNPHARMA,2014.0,3879.0,3469.0,11.818968002306141
SUNPHARMA,2015.0,5476.0,3879.0,41.17040474349059
SUNPHARMA,2016.0,5658.0,5476.0,3.3235938641344047
SUNPHARMA,2017.0,7846.0,5658.0,38.67090844821492
SUNPHARMA,2018.0,2542.0,7846.0,-67.60132551618659
SUNPHARMA,2019.0,3208.0,2542.0,26.19984264358773
SUNPHARMA,2020.0,4172.0,3208.0,30.049875311720697
SUNPHARMA,2021.0,2272.0,4172.0,-45.54170661553212
SUNPHARMA,2022.0,3389.0,2272.0,49.1637323943662
SUNPHARMA,2023.0,8513.0,3389.0,151.19504278548243
SUNPHARMA,2024.0,9610.0,8513.0,12.886174086690943
SUNPHARMA,,11117.0,9610.0,15.681581685744018
TATACONSUM,2013.0,445.0,,
TATACONSUM,2014.0,510.0,445.0,14.606741573033707
TATACONSUM,2015.0,273.0,510.0,-46.470588235294116
TATACONSUM,2016.0,-37.0,273.0,-113.55311355311355
TATACONSUM,2017.0,455.0,-37.0,-1329.7297297297296
TATACONSUM,2018.0,556.0,455.0,22.197802197802197
TATACONSUM,2019.0,457.0,556.0,-17.805755395683455
TATACONSUM,2020.0,460.0,457.0,0.6564551422319475
TATACONSUM,2021.0,930.0,460.0,102.17391304347827
TATACONSUM,2022.0,1015.0,930.0,9.13978494623656
TATACONSUM,2023.0,1320.0,1015.0,30.049261083743843
TATACONSUM,2024.0,1215.0,1320.0,-7.954545454545454
TATACONSUM,,1170.0,1215.0,-3.7037037037037033
TATAMOTORS,2013.0,9976.0,,
TATAMOTORS,2014.0,14050.0,9976.0,40.838011226944666
TATAMOTORS,2015.0,14073.0,14050.0,0.16370106761565836
TATAMOTORS,2016.0,11678.0,14073.0,-17.018404036097493
TATAMOTORS,2017.0,7557.0,11678.0,-35.28857681109779
TATAMOTORS,2018.0,9091.0,7557.0,20.299060473732965
TATAMOTORS,2019.0,-28724.0,9091.0,-415.9608403915961
TATAMOTORS,2020.0,-11975.0,-28724.0,-58.310123938170165
TATAMOTORS,2021.0,-13395.0,-11975.0,11.8580375782881
TATAMOTORS,2022.0,-11309.0,-13395.0,-15.57297499066816
TATAMOTORS,2023.0,2690.0,-11309.0,-123.7863648421611
TATAMOTORS,2024.0,31807.0,2690.0,1082.4163568773233
TATAMOTORS,,33816.0,31807.0,6.316219700066022
TATAPOWER,2013.0,123.0,,
TATAPOWER,2014.0,12.0,123.0,-90.2439024390244
TATAPOWER,2015.0,457.0,12.0,3708.3333333333335
TATAPOWER,2016.0,786.0,457.0,71.99124726477024
TATAPOWER,2017.0,1100.0,786.0,39.94910941475827
TATAPOWER,2018.0,2611.0,1100.0,137.36363636363635
TATAPOWER,2019.0,2606.0,2611.0,-0.19149751053236308
TATAPOWER,2020.0,1316.0,2606.0,-49.50115118956255
TATAPOWER,2021.0,1439.0,1316.0,9.346504559270517
TATAPOWER,2022.0,2156.0,1439.0,49.82626824183461
TATAPOWER,2023.0,3810.0,2156.0,76.71614100185529
TATAPOWER,2024.0,4280.0,3810.0,12.335958005249344
TATAPOWER,,4403.0,4280.0,2.8738317757009346
TATASTEEL,2013.0,-7272.0,,
TATASTEEL,2014.0,3665.0,-7272.0,-150.39878987898788
TATASTEEL,2015.0,-3939.0,3665.0,-207.47612551159617
TATASTEEL,2016.0,-497.0,-3939.0,-87.38258441228737
TATASTEEL,2017.0,-4169.0,-497.0,738.8329979879276
TATASTEEL,2018.0,17743.0,-4169.0,-525.5936675461742
TATASTEEL,2019.0,9122.0,17743.0,-48.5881756185538
TATASTEEL,2020.0,1174.0,9122.0,-87.13001534751152
TATASTEEL,2021.0,8190.0,1174.0,597.6149914821124
TATASTEEL,2022.0,41749.0,8190.0,409.7557997557997
TATASTEEL,2023.0,8075.0,41749.0,-80.65821935854751
TATASTEEL,2024.0,-4910.0,8075.0,-160.80495356037153
TATASTEEL,,2527.0,-4910.0,-151.4663951120163
TCS,2013.0,14076.0,,
TCS,2014.0,19332.0,14076.0,37.34015345268542
TCS,2015.0,20060.0,19332.0,3.7657769501344918
TCS,2016.0,24338.0,20060.0,21.32602193419741
TCS,2017.0,26357.0,24338.0,8.295669323691348
TCS,2018.0,25880.0,26357.0,-1.8097659065902796
TCS,2019.0,31562.0,25880.0,21.95517774343122
TCS,2020.0,32447.0,31562.0,2.804004815917876
TCS,2021.0,32562.0,32447.0,0.3544241378247604
TCS,2022.0,38449.0,32562.0,18.079356304895278
TCS,2023.0,42303.0,38449.0,10.02366771567531
TCS,2024.0,46099.0,42303.0,8.973358863437582
TCS,,49006.0,46099.0,6.30599362242131
TECHM,2013.0,1307.0,,
TECHM,2014.0,3062.0,1307.0,134.2769701606733
TECHM,2015.0,2659.0,3062.0,-13.161332462442848
TECHM,2016.0,3027.0,2659.0,13.839789394509214
TECHM,2017.0,2851.0,3027.0,-5.8143376280145365
TECHM,2018.0,3786.0,2851.0,32.795510347246584
TECHM,2019.0,4289.0,3786.0,13.28578975171685
TECHM,2020.0,3897.0,4289.0,-9.139659594311029
TECHM,2021.0,4353.0,3897.0,11.70130869899923
TECHM,2022.0,5630.0,4353.0,29.336090052837122
TECHM,2023.0,4857.0,5630.0,-13.730017761989345
TECHM,2024.0,2397.0,4857.0,-50.6485484867202
TECHM,,3775.0,2397.0,57.488527325823945
TITAN,2013.0,725.0,,
TITAN,2014.0,735.0,725.0,1.3793103448275863
TITAN,2015.0,816.0,735.0,11.020408163265307
TITAN,2016.0,675.0,816.0,-17.27941176470588
TITAN,2017.0,697.0,675.0,3.259259259259259
TITAN,2018.0,1102.0,697.0,58.10616929698709
TITAN,2019.0,1389.0,1102.0,26.04355716878403
TITAN,2020.0,1493.0,1389.0,7.487401007919367
TITAN,2021.0,974.0,1493.0,-34.7622237106497
TITAN,2022.0,2198.0,974.0,125.66735112936345
TITAN,2023.0,3274.0,2198.0,48.95359417652411
TITAN,2024.0,3496.0,3274.0,6.78069639584606
TITAN,,3243.0,3496.0,-7.236842105263158
TORNTPHARM,2013.0,435.0,,
TORNTPHARM,2014.0,664.0,435.0,52.643678160919535
TORNTPHARM,2015.0,751.0,664.0,13.102409638554215
TORNTPHARM,2016.0,1733.0,751.0,130.7589880159787
TORNTPHARM,2017.0,934.0,1733.0,-46.105020196191575
TORNTPHARM,2018.0,678.0,934.0,-27.40899357601713
TORNTPHARM,2019.0,436.0,678.0,-35.693215339233035
TORNTPHARM,2020.0,1025.0,436.0,135.09174311926606
TORNTPHARM,2021.0,1252.0,1025.0,22.146341463414636
TORNTPHARM,2022.0,777.0,1252.0,-37.93929712460064
TORNTPHARM,2023.0,1245.0,777.0,60.231660231660236
TORNTPHARM,2024.0,1656.0,1245.0,33.01204819277108
TORNTPHARM,,1862.0,1656.0,12.439613526570048
TRENT,2013.0,-27.0,,
TRENT,2014.0,-19.0,-27.0,-29.629629629629626
TRENT,2015.0,129.0,-19.0,-778.9473684210526
TRENT,2016.0,55.0,129.0,-57.36434108527132
TRENT,2017.0,85.0,55.0,54.54545454545454
TRENT,2018.0,87.0,85.0,2.3529411764705883
TRENT,2019.0,95.0,87.0,9.195402298850574
TRENT,2020.0,106.0,95.0,11.578947368421053
TRENT,2021.0,-181.0,106.0,-270.7547169811321
TRENT,2022.0,35.0,-181.0,-119.33701657458565
TRENT,2023.0,394.0,35.0,1025.7142857142858
TRENT,2024.0,1477.0,394.0,274.8730964467005
TRENT,,1809.0,1477.0,22.47799593771158
TVSMOTOR,2013.0,198.0,,
TVSMOTOR,2014.0,187.0,198.0,-5.555555555555555
TVSMOTOR,2015.0,328.0,187.0,75.40106951871658
TVSMOTOR,2016.0,429.0,328.0,30.79268292682927
TVSMOTOR,2017.0,509.0,429.0,18.64801864801865
TVSMOTOR,2018.0,665.0,509.0,30.648330058939095
TVSMOTOR,2019.0,725.0,665.0,9.022556390977442
TVSMOTOR,2020.0,647.0,725.0,-10.758620689655173
TVSMOTOR,2021.0,608.0,647.0,-6.0278207109737245
TVSMOTOR,2022.0,731.0,608.0,20.230263157894736
TVSMOTOR,2023.0,1309.0,731.0,79.06976744186046
TVSMOTOR,2024.0,1779.0,1309.0,35.90527119938884
TVSMOTOR,,2094.0,1779.0,17.706576728499158
ULTRACEMCO,2013.0,2688.0,,
ULTRACEMCO,2014.0,2213.0,2688.0,-17.671130952380953
ULTRACEMCO,2015.0,2102.0,2213.0,-5.015815634884771
ULTRACEMCO,2016.0,2480.0,2102.0,17.982873453853472
ULTRACEMCO,2017.0,2714.0,2480.0,9.435483870967742
ULTRACEMCO,2018.0,2224.0,2714.0,-18.054532056005897
ULTRACEMCO,2019.0,2400.0,2224.0,7.913669064748201
ULTRACEMCO,2020.0,5751.0,2400.0,139.625
ULTRACEMCO,2021.0,5462.0,5751.0,-5.025213006433664
ULTRACEMCO,2022.0,7334.0,5462.0,34.27316001464665
ULTRACEMCO,2023.0,5073.0,7334.0,-30.82901554404145
ULTRACEMCO,2024.0,7004.0,5073.0,38.06426177804061
ULTRACEMCO,,6252.0,7004.0,-10.736721873215306
UNIONBANK,2013.0,2146.0,,
UNIONBANK,2014.0,1687.0,2146.0,-21.388630009319666
UNIONBANK,2015.0,1771.0,1687.0,4.979253112033195
UNIONBANK,2016.0,1347.0,1771.0,-23.941276115189158
UNIONBANK,2017.0,573.0,1347.0,-57.46102449888642
UNIONBANK,2018.0,-5212.0,573.0,-1009.5986038394415
UNIONBANK,2019.0,-2922.0,-5212.0,-43.937068303914046
UNIONBANK,2020.0,-3121.0,-2922.0,6.810403832991102
UNIONBANK,2021.0,2863.0,-3121.0,-191.73341877603332
UNIONBANK,2022.0,5265.0,2863.0,83.89800908138317
UNIONBANK,2023.0,8512.0,5265.0,61.67141500474834
UNIONBANK,2024.0,13797.0,8512.0,62.088815789473685
UNIONBANK,,16344.0,13797.0,18.460534898891062
UNITDSPR,2013.0,-105.0,,
UNITDSPR,2014.0,-4489.0,-105.0,4175.238095238095
UNITDSPR,2015.0,-1687.0,-4489.0,-62.41924704834039
UNITDSPR,2016.0,143.0,-1687.0,-108.47658565500889
UNITDSPR,2017.0,93.0,143.0,-34.96503496503497
UNITDSPR,2018.0,652.0,93.0,601.0752688172043
UNITDSPR,2019.0,684.0,652.0,4.9079754601226995
UNITDSPR,2020.0,621.0,684.0,-9.210526315789473
UNITDSPR,2021.0,362.0,621.0,-41.70692431561997
UNITDSPR,2022.0,811.0,362.0,124.03314917127074
UNITDSPR,2023.0,1126.0,811.0,38.84093711467324
UNITDSPR,2024.0,1408.0,1126.0,25.044404973357015
UNITDSPR,,1402.0,1408.0,-0.4261363636363636
VBL,2012.0,25.0,,
VBL,2013.0,-40.0,25.0,-260.0
VBL,2014.0,-20.0,-40.0,-50.0
VBL,2015.0,113.0,-20.0,-665.0
VBL,2016.0,48.0,113.0,-57.52212389380531
VBL,2017.0,214.0,48.0,345.83333333333337
VBL,2018.0,300.0,214.0,40.18691588785047
VBL,2019.0,472.0,300.0,57.333333333333336
VBL,2020.0,357.0,472.0,-24.364406779661017
VBL,2021.0,746.0,357.0,108.96358543417367
VBL,2022.0,1550.0,746.0,107.77479892761394
VBL,2023.0,2102.0,1550.0,35.612903225806456
VBL,,2582.0,2102.0,22.835394862036157
VEDL,2013.0,2280.0,,
VEDL,2014.0,11421.0,2280.0,400.92105263157896
VEDL,2015.0,-11369.0,11421.0,-199.54469836266526
VEDL,2016.0,-17862.0,-11369.0,57.111443398715814
VEDL,2017.0,11316.0,-17862.0,-163.3523681558616
VEDL,2018.0,13692.0,11316.0,20.996818663838813
VEDL,2019.0,9698.0,13692.0,-29.170318434122116
VEDL,2020.0,-4744.0,9698.0,-148.9173025366055
VEDL,2021.0,15032.0,-4744.0,-416.8634064080944
VEDL,2022.0,23710.0,15032.0,57.73017562533263
VEDL,2023.0,14503.0,23710.0,-38.831716575284695
VEDL,2024.0,7539.0,14503.0,-48.0176515203751
VEDL,,15841.0,7539.0,110.12070566388115
WIPRO,2013.0,6182.0,,
WIPRO,2014.0,7991.0,6182.0,29.262374636040118
WIPRO,2015.0,8714.0,7991.0,9.047678638468277
WIPRO,2016.0,8957.0,8714.0,2.7886160201973835
WIPRO,2017.0,8518.0,8957.0,-4.9011945964050465
WIPRO,2018.0,8003.0,8518.0,-6.046020192533459
WIPRO,2019.0,9018.0,8003.0,12.68274397101087
WIPRO,2020.0,9772.0,9018.0,8.361055666444887
WIPRO,2021.0,10868.0,9772.0,11.215718379042162
WIPRO,2022.0,12243.0,10868.0,12.651821862348179
WIPRO,2023.0,11366.0,12243.0,-7.163276974597729
WIPRO,2024.0,11112.0,11366.0,-2.2347351750835824
WIPRO,,12488.0,11112.0,12.38300935925126
ZOMATO,2018.0,-107.0,,
ZOMATO,2019.0,-1010.0,-107.0,843.9252336448599
ZOMATO,2020.0,-2386.0,-1010.0,136.23762376237624
ZOMATO,2021.0,-816.0,-2386.0,-65.80050293378038
ZOMATO,2022.0,-1222.0,-816.0,49.754901960784316
ZOMATO,2023.0,-971.0,-1222.0,-20.54009819967267
ZOMATO,2024.0,351.0,-971.0,-136.1483007209063
ZOMATO,,663.0,351.0,88.88888888888889
ZYDUSLIFE,2013.0,690.0,,
ZYDUSLIFE,2014.0,836.0,690.0,21.15942028985507
ZYDUSLIFE,2015.0,1188.0,836.0,42.10526315789473
ZYDUSLIFE,2016.0,1964.0,1188.0,65.31986531986533
ZYDUSLIFE,2017.0,1517.0,1964.0,-22.75967413441955
ZYDUSLIFE,2018.0,1810.0,1517.0,19.31443638760712
ZYDUSLIFE,2019.0,1899.0,1810.0,4.917127071823205
ZYDUSLIFE,2020.0,1204.0,1899.0,-36.598209583991576
ZYDUSLIFE,2021.0,2185.0,1204.0,81.47840531561462
ZYDUSLIFE,2022.0,4618.0,2185.0,111.35011441647598
ZYDUSLIFE,2023.0,2092.0,4618.0,-54.69900389779126
ZYDUSLIFE,2024.0,3973.0,2092.0,89.91395793499044
ZYDUSLIFE,,4439.0,3973.0,11.729171910395166
